Transaction ID,Invoice Date,Delivery Date,Sales Amount,Invoice Number,Customer ID
4236,2023-05-28,2023-06-07,979.38,5236,42
4237,2023-05-28,2023-06-01,313.6,5237,37
4238,2023-05-28,2023-06-06,1375.96,5238,22
4239,2023-05-28,2023-06-04,1375.48,5239,39
4240,2023-05-28,2023-06-02,247.98,5240,16
4241,2023-05-28,2023-06-02,343.77,5241,35
4242,2023-05-28,2023-05-29,10.0,5242,27
4243,2023-05-28,2023-05-30,1785.19,5243,12
4244,2023-05-28,2023-06-07,580.64,5244,46
4245,2023-05-28,2023-05-31,932.89,5245,28
4246,2023-05-28,2023-06-05,816.67,5246,1
4247,2023-05-28,2023-06-03,1494.22,5247,39
4248,2023-05-28,2023-06-09,1330.11,5248,18
4249,2023-05-28,2023-06-07,1303.41,5249,23
4250,2023-05-29,2023-06-09,593.97,5250,22
4251,2023-05-29,2023-06-11,1340.62,5251,4
4252,2023-05-29,2023-06-03,1464.22,5252,48
4253,2023-05-29,2023-06-11,1325.85,5253,11
4254,2023-05-29,2023-05-30,355.47,5254,18
4255,2023-05-29,2023-06-10,435.13,5255,48
4256,2023-05-29,2023-06-09,1868.56,5256,7
4257,2023-05-29,2023-06-10,1971.97,5257,21
4258,2023-05-29,2023-06-07,965.01,5258,35
4259,2023-05-29,2023-06-01,964.36,5259,37
4260,2023-05-29,2023-06-01,1078.71,5260,50
4261,2023-05-29,2023-05-31,1289.5,5261,30
4262,2023-05-29,2023-06-02,278.75,5262,17
4263,2023-05-29,2023-06-10,1115.21,5263,33
4264,2023-05-29,2023-05-31,484.62,5264,16
4265,2023-05-29,2023-06-11,989.88,5265,15
4266,2023-05-29,2023-06-07,558.08,5266,13
4267,2023-05-29,2023-06-10,675.86,5267,39
4268,2023-05-29,2023-06-08,1090.79,5268,3
4269,2023-05-29,2023-06-05,691.35,5269,24
4270,2023-05-29,2023-06-06,450.58,5270,23
4271,2023-05-29,2023-06-01,1726.75,5271,45
4272,2023-05-30,2023-06-05,457.73,5272,48
4273,2023-05-30,2023-06-09,10.0,5273,1
4274,2023-05-30,2023-06-05,1284.38,5274,32
4275,2023-05-30,2023-06-12,855.16,5275,33
4276,2023-05-30,2023-05-31,985.33,5276,48
4277,2023-05-30,2023-06-05,1079.09,5277,30
4278,2023-05-30,2023-06-12,1635.33,5278,2
4279,2023-05-30,2023-06-02,1931.9,5279,18
4280,2023-05-30,2023-06-10,1126.72,5280,30
4281,2023-05-30,2023-06-02,412.14,5281,18
4282,2023-05-30,2023-06-02,1072.98,5282,5
4283,2023-05-30,2023-06-09,1294.59,5283,5
4284,2023-05-30,2023-06-10,1501.82,5284,8
4285,2023-05-30,2023-06-10,1068.65,5285,9
4286,2023-05-30,2023-06-09,719.73,5286,32
4287,2023-05-30,2023-06-10,546.61,5287,14
4288,2023-05-30,2023-06-07,941.72,5288,13
4289,2023-05-30,2023-06-12,249.5,5289,18
4290,2023-05-30,2023-06-04,1197.19,5290,4
4291,2023-05-30,2023-06-03,1088.66,5291,50
4292,2023-05-30,2023-06-12,1086.17,5292,22
4293,2023-05-30,2023-06-08,1358.81,5293,20
4294,2023-05-30,2023-06-08,1725.49,5294,15
4295,2023-05-30,2023-05-31,964.78,5295,7
4296,2023-05-30,2023-06-01,1038.47,5296,13
4297,2023-05-30,2023-06-07,815.17,5297,34
4298,2023-05-30,2023-06-04,1275.76,5298,41
4299,2023-05-30,2023-06-06,996.19,5299,30
4300,2023-05-30,2023-05-31,1577.53,5300,5
4301,2023-05-30,2023-06-11,1567.02,5301,1
4302,2023-05-30,2023-06-09,1158.04,5302,31
4303,2023-05-30,2023-06-11,960.19,5303,20
4304,2023-05-31,2023-06-05,863.38,5304,19
4305,2023-05-31,2023-06-11,1240.18,5305,29
4306,2023-05-31,2023-06-12,1241.51,5306,45
4307,2023-05-31,2023-06-03,863.18,5307,38
4308,2023-05-31,2023-06-10,1144.22,5308,10
4309,2023-05-31,2023-06-12,612.89,5309,29
4310,2023-05-31,2023-06-12,1225.46,5310,31
4311,2023-05-31,2023-06-02,654.9,5311,11
4312,2023-05-31,2023-06-02,1386.02,5312,23
4313,2023-05-31,2023-06-09,841.64,5313,30
4314,2023-05-31,2023-06-13,1836.92,5314,25
4315,2023-05-31,2023-06-04,1019.55,5315,16
4316,2023-05-31,2023-06-04,1118.98,5316,23
4317,2023-05-31,2023-06-07,300.67,5317,33
4318,2023-05-31,2023-06-10,1703.27,5318,37
4319,2023-05-31,2023-06-10,981.03,5319,28
4320,2023-05-31,2023-06-13,1869.75,5320,27
4321,2023-05-31,2023-06-02,1024.12,5321,6
4322,2023-05-31,2023-06-03,892.94,5322,38
4323,2023-05-31,2023-06-03,744.26,5323,37
4324,2023-05-31,2023-06-06,1321.09,5324,6
4325,2023-05-31,2023-06-03,1260.38,5325,25
4326,2023-05-31,2023-06-11,332.98,5326,13
4327,2023-05-31,2023-06-05,715.55,5327,33
4328,2023-05-31,2023-06-04,1361.24,5328,33
4329,2023-05-31,2023-06-03,677.76,5329,25
4330,2023-05-31,2023-06-08,591.48,5330,14
4331,2023-06-01,2023-06-11,1098.12,5331,40
4332,2023-06-01,2023-06-04,1043.57,5332,41
4333,2023-06-01,2023-06-07,768.01,5333,42
4334,2023-06-01,2023-06-14,1883.69,5334,38
4335,2023-06-01,2023-06-08,925.49,5335,9
4336,2023-06-01,2023-06-08,367.5,5336,18
4337,2023-06-01,2023-06-03,190.54,5337,15
4338,2023-06-01,2023-06-04,1511.24,5338,4
4339,2023-06-01,2023-06-13,451.3,5339,34
4340,2023-06-01,2023-06-11,1015.22,5340,38
4341,2023-06-01,2023-06-11,563.01,5341,17
4342,2023-06-01,2023-06-05,948.94,5342,7
4343,2023-06-01,2023-06-08,1173.99,5343,32
4344,2023-06-01,2023-06-03,317.23,5344,23
4345,2023-06-01,2023-06-04,772.15,5345,20
4346,2023-06-01,2023-06-08,663.2,5346,47
4347,2023-06-01,2023-06-08,517.32,5347,2
4348,2023-06-01,2023-06-11,812.17,5348,21
4349,2023-06-01,2023-06-04,688.1,5349,12
4350,2023-06-01,2023-06-13,1436.49,5350,42
4351,2023-06-01,2023-06-02,642.11,5351,49
4352,2023-06-01,2023-06-13,1225.41,5352,27
4353,2023-06-02,2023-06-05,1207.91,5353,50
4354,2023-06-02,2023-06-07,249.45,5354,48
4355,2023-06-02,2023-06-09,747.15,5355,10
4356,2023-06-02,2023-06-06,944.97,5356,8
4357,2023-06-02,2023-06-15,1132.71,5357,21
4358,2023-06-02,2023-06-15,881.82,5358,22
4359,2023-06-02,2023-06-13,1520.96,5359,13
4360,2023-06-02,2023-06-13,1052.37,5360,48
4361,2023-06-02,2023-06-03,1222.76,5361,40
4362,2023-06-02,2023-06-08,703.91,5362,12
4363,2023-06-02,2023-06-04,1230.04,5363,17
4364,2023-06-02,2023-06-14,1968.19,5364,48
4365,2023-06-02,2023-06-05,1263.29,5365,9
4366,2023-06-02,2023-06-06,1551.51,5366,49
4367,2023-06-02,2023-06-08,854.23,5367,40
4368,2023-06-02,2023-06-08,1462.12,5368,12
4369,2023-06-02,2023-06-09,1505.78,5369,9
4370,2023-06-02,2023-06-07,1122.72,5370,30
4371,2023-06-02,2023-06-09,962.62,5371,6
4372,2023-06-02,2023-06-04,252.46,5372,25
4373,2023-06-02,2023-06-03,983.81,5373,28
4374,2023-06-02,2023-06-14,1282.61,5374,10
4375,2023-06-03,2023-06-13,617.38,5375,41
4376,2023-06-03,2023-06-11,364.96,5376,28
4377,2023-06-03,2023-06-04,1050.98,5377,29
4378,2023-06-03,2023-06-15,1115.33,5378,36
4379,2023-06-03,2023-06-05,326.31,5379,11
4380,2023-06-03,2023-06-14,1020.39,5380,21
4381,2023-06-03,2023-06-15,1144.96,5381,38
4382,2023-06-03,2023-06-13,1660.65,5382,26
4383,2023-06-03,2023-06-09,761.74,5383,18
4384,2023-06-03,2023-06-04,2043.21,5384,4
4385,2023-06-03,2023-06-13,1026.94,5385,44
4386,2023-06-03,2023-06-06,399.03,5386,41
4387,2023-06-03,2023-06-10,834.91,5387,15
4388,2023-06-03,2023-06-15,443.58,5388,23
4389,2023-06-03,2023-06-11,916.38,5389,41
4390,2023-06-03,2023-06-07,1234.23,5390,6
4391,2023-06-03,2023-06-15,1134.09,5391,43
4392,2023-06-04,2023-06-07,434.94,5392,7
4393,2023-06-04,2023-06-05,372.75,5393,46
4394,2023-06-04,2023-06-16,1209.69,5394,48
4395,2023-06-04,2023-06-13,1322.05,5395,15
4396,2023-06-04,2023-06-14,755.53,5396,9
4397,2023-06-04,2023-06-10,10.0,5397,30
4398,2023-06-04,2023-06-10,420.8,5398,44
4399,2023-06-04,2023-06-13,1493.15,5399,43
4400,2023-06-04,2023-06-05,630.73,5400,28
4401,2023-06-04,2023-06-10,826.38,5401,30
4402,2023-06-04,2023-06-16,1276.67,5402,8
4403,2023-06-04,2023-06-09,846.86,5403,35
4404,2023-06-04,2023-06-17,1698.71,5404,35
4405,2023-06-04,2023-06-15,813.28,5405,26
4406,2023-06-04,2023-06-10,569.67,5406,30
4407,2023-06-04,2023-06-15,1591.14,5407,35
4408,2023-06-04,2023-06-12,1023.9,5408,38
4409,2023-06-04,2023-06-09,460.8,5409,11
4410,2023-06-04,2023-06-06,1235.91,5410,20
4411,2023-06-04,2023-06-16,852.84,5411,46
4412,2023-06-04,2023-06-16,427.07,5412,31
4413,2023-06-04,2023-06-06,1047.56,5413,34
4414,2023-06-05,2023-06-15,920.95,5414,12
4415,2023-06-05,2023-06-10,156.29,5415,48
4416,2023-06-05,2023-06-08,470.34,5416,28
4417,2023-06-05,2023-06-15,1932.67,5417,3
4418,2023-06-05,2023-06-08,1040.65,5418,48
4419,2023-06-05,2023-06-13,1673.34,5419,42
4420,2023-06-05,2023-06-12,1154.41,5420,5
4421,2023-06-05,2023-06-06,1618.57,5421,13
4422,2023-06-05,2023-06-17,1277.87,5422,12
4423,2023-06-05,2023-06-18,526.84,5423,1
4424,2023-06-05,2023-06-17,1303.41,5424,43
4425,2023-06-05,2023-06-10,523.61,5425,19
4426,2023-06-05,2023-06-14,1464.68,5426,29
4427,2023-06-05,2023-06-09,1108.86,5427,47
4428,2023-06-05,2023-06-06,1009.39,5428,50
4429,2023-06-05,2023-06-13,780.73,5429,48
4430,2023-06-05,2023-06-10,1399.22,5430,39
4431,2023-06-05,2023-06-07,921.17,5431,42
4432,2023-06-05,2023-06-17,45.05,5432,25
4433,2023-06-05,2023-06-06,142.87,5433,16
4434,2023-06-05,2023-06-17,365.36,5434,17
4435,2023-06-05,2023-06-17,1392.09,5435,28
4436,2023-06-05,2023-06-17,1430.13,5436,39
4437,2023-06-05,2023-06-08,1162.5,5437,43
4438,2023-06-05,2023-06-14,1157.2,5438,49
4439,2023-06-05,2023-06-06,1723.07,5439,5
4440,2023-06-05,2023-06-09,1171.42,5440,1
4441,2023-06-05,2023-06-13,1319.05,5441,3
4442,2023-06-05,2023-06-13,994.63,5442,48
4443,2023-06-06,2023-06-16,769.47,5443,24
4444,2023-06-06,2023-06-18,859.88,5444,29
4445,2023-06-06,2023-06-17,2025.38,5445,15
4446,2023-06-06,2023-06-19,456.64,5446,4
4447,2023-06-06,2023-06-17,1157.16,5447,44
4448,2023-06-06,2023-06-14,242.31,5448,1
4449,2023-06-06,2023-06-16,694.74,5449,49
4450,2023-06-06,2023-06-14,1386.91,5450,15
4451,2023-06-06,2023-06-10,95.02,5451,24
4452,2023-06-06,2023-06-14,1452.37,5452,31
4453,2023-06-06,2023-06-15,2023.77,5453,20
4454,2023-06-06,2023-06-13,1182.58,5454,10
4455,2023-06-06,2023-06-18,1630.96,5455,11
4456,2023-06-06,2023-06-08,1124.02,5456,18
4457,2023-06-06,2023-06-15,1355.54,5457,34
4458,2023-06-06,2023-06-17,1226.88,5458,28
4459,2023-06-06,2023-06-14,744.97,5459,38
4460,2023-06-06,2023-06-19,700.16,5460,16
4461,2023-06-06,2023-06-11,1590.73,5461,24
4462,2023-06-06,2023-06-18,978.89,5462,39
4463,2023-06-06,2023-06-09,929.11,5463,12
4464,2023-06-06,2023-06-13,918.76,5464,50
4465,2023-06-06,2023-06-08,1153.2,5465,42
4466,2023-06-06,2023-06-19,407.24,5466,7
4467,2023-06-06,2023-06-09,908.93,5467,36
4468,2023-06-06,2023-06-18,1155.28,5468,17
4469,2023-06-06,2023-06-15,360.46,5469,49
4470,2023-06-06,2023-06-10,1104.62,5470,4
4471,2023-06-06,2023-06-10,551.19,5471,37
4472,2023-06-06,2023-06-09,1156.22,5472,33
4473,2023-06-06,2023-06-11,2079.26,5473,19
4474,2023-06-06,2023-06-09,939.57,5474,26
4475,2023-06-06,2023-06-15,460.68,5475,11
4476,2023-06-06,2023-06-09,1118.54,5476,31
4477,2023-06-06,2023-06-08,1237.11,5477,1
4478,2023-06-06,2023-06-18,531.54,5478,40
4479,2023-06-06,2023-06-11,140.76,5479,36
4480,2023-06-06,2023-06-12,533.07,5480,29
4481,2023-06-07,2023-06-08,975.82,5481,25
4482,2023-06-07,2023-06-19,772.34,5482,47
4483,2023-06-07,2023-06-18,1538.75,5483,49
4484,2023-06-07,2023-06-13,1258.56,5484,18
4485,2023-06-07,2023-06-17,1050.99,5485,3
4486,2023-06-07,2023-06-10,127.52,5486,18
4487,2023-06-07,2023-06-11,1315.2,5487,7
4488,2023-06-07,2023-06-13,1989.59,5488,28
4489,2023-06-07,2023-06-15,1431.15,5489,17
4490,2023-06-07,2023-06-16,671.15,5490,25
4491,2023-06-07,2023-06-13,931.82,5491,18
4492,2023-06-07,2023-06-14,1229.54,5492,40
4493,2023-06-07,2023-06-12,1693.33,5493,43
4494,2023-06-07,2023-06-19,647.12,5494,3
4495,2023-06-07,2023-06-16,767.24,5495,25
4496,2023-06-07,2023-06-11,978.42,5496,7
4497,2023-06-07,2023-06-17,934.66,5497,47
4498,2023-06-07,2023-06-18,1396.18,5498,10
4499,2023-06-07,2023-06-13,1131.15,5499,44
4500,2023-06-07,2023-06-12,301.41,5500,44
4501,2023-06-07,2023-06-08,671.61,5501,19
4502,2023-06-07,2023-06-12,686.0,5502,15
4503,2023-06-07,2023-06-20,10.0,5503,21
4504,2023-06-08,2023-06-13,1464.82,5504,21
4505,2023-06-08,2023-06-17,1066.21,5505,37
4506,2023-06-08,2023-06-09,729.66,5506,28
4507,2023-06-08,2023-06-13,1451.31,5507,45
4508,2023-06-08,2023-06-15,1150.66,5508,32
4509,2023-06-08,2023-06-19,356.94,5509,41
4510,2023-06-08,2023-06-14,1304.8,5510,27
4511,2023-06-08,2023-06-14,1686.48,5511,23
4512,2023-06-08,2023-06-20,930.05,5512,10
4513,2023-06-08,2023-06-15,966.48,5513,40
4514,2023-06-08,2023-06-14,1053.88,5514,41
4515,2023-06-08,2023-06-13,391.05,5515,6
4516,2023-06-08,2023-06-18,1070.71,5516,24
4517,2023-06-08,2023-06-13,554.25,5517,18
4518,2023-06-08,2023-06-17,996.74,5518,10
4519,2023-06-08,2023-06-16,1082.95,5519,15
4520,2023-06-08,2023-06-20,1265.39,5520,45
4521,2023-06-08,2023-06-18,1283.78,5521,43
4522,2023-06-08,2023-06-12,536.15,5522,34
4523,2023-06-08,2023-06-12,1093.81,5523,8
4524,2023-06-08,2023-06-18,1478.05,5524,50
4525,2023-06-08,2023-06-13,423.31,5525,35
4526,2023-06-08,2023-06-21,1872.55,5526,27
4527,2023-06-08,2023-06-21,513.79,5527,25
4528,2023-06-08,2023-06-11,1813.72,5528,3
4529,2023-06-08,2023-06-16,522.58,5529,21
4530,2023-06-09,2023-06-16,971.89,5530,39
4531,2023-06-09,2023-06-14,903.55,5531,32
4532,2023-06-09,2023-06-19,316.6,5532,50
4533,2023-06-09,2023-06-12,1349.1,5533,21
4534,2023-06-09,2023-06-14,1374.77,5534,9
4535,2023-06-09,2023-06-12,1309.87,5535,50
4536,2023-06-09,2023-06-19,875.76,5536,1
4537,2023-06-09,2023-06-14,649.12,5537,4
4538,2023-06-09,2023-06-10,1549.58,5538,4
4539,2023-06-09,2023-06-15,1106.72,5539,49
4540,2023-06-09,2023-06-19,621.86,5540,26
4541,2023-06-09,2023-06-13,1107.27,5541,34
4542,2023-06-09,2023-06-13,162.65,5542,27
4543,2023-06-09,2023-06-17,1053.89,5543,15
4544,2023-06-09,2023-06-11,1327.89,5544,45
4545,2023-06-09,2023-06-13,910.3,5545,32
4546,2023-06-09,2023-06-11,1355.45,5546,41
4547,2023-06-09,2023-06-10,1406.61,5547,7
4548,2023-06-09,2023-06-19,1137.66,5548,44
4549,2023-06-09,2023-06-22,1884.04,5549,44
4550,2023-06-09,2023-06-22,1676.98,5550,14
4551,2023-06-09,2023-06-12,1313.67,5551,23
4552,2023-06-09,2023-06-21,1177.56,5552,47
4553,2023-06-10,2023-06-18,871.81,5553,1
4554,2023-06-10,2023-06-16,676.42,5554,32
4555,2023-06-10,2023-06-22,1398.74,5555,41
4556,2023-06-10,2023-06-17,900.42,5556,26
4557,2023-06-10,2023-06-12,492.95,5557,48
4558,2023-06-10,2023-06-16,598.92,5558,9
4559,2023-06-10,2023-06-18,664.91,5559,16
4560,2023-06-10,2023-06-18,1876.78,5560,31
4561,2023-06-10,2023-06-14,1423.91,5561,2
4562,2023-06-10,2023-06-16,1017.14,5562,32
4563,2023-06-10,2023-06-15,1206.98,5563,10
4564,2023-06-10,2023-06-19,1265.01,5564,25
4565,2023-06-10,2023-06-18,565.7,5565,18
4566,2023-06-10,2023-06-12,416.22,5566,45
4567,2023-06-10,2023-06-22,1525.77,5567,34
4568,2023-06-10,2023-06-23,325.14,5568,29
4569,2023-06-10,2023-06-17,991.28,5569,45
4570,2023-06-10,2023-06-17,639.14,5570,24
4571,2023-06-10,2023-06-21,1110.5,5571,3
4572,2023-06-10,2023-06-22,873.47,5572,15
4573,2023-06-10,2023-06-11,1266.99,5573,3
4574,2023-06-10,2023-06-11,10.0,5574,31
4575,2023-06-10,2023-06-22,1560.34,5575,10
4576,2023-06-10,2023-06-14,1367.69,5576,38
4577,2023-06-10,2023-06-15,1505.77,5577,22
4578,2023-06-10,2023-06-14,1448.19,5578,14
4579,2023-06-10,2023-06-17,1156.9,5579,9
4580,2023-06-10,2023-06-13,679.33,5580,18
4581,2023-06-10,2023-06-17,1219.22,5581,8
4582,2023-06-10,2023-06-23,1144.77,5582,38
4583,2023-06-10,2023-06-18,1438.28,5583,15
4584,2023-06-10,2023-06-16,1310.82,5584,46
4585,2023-06-11,2023-06-17,1047.12,5585,15
4586,2023-06-11,2023-06-19,1216.56,5586,6
4587,2023-06-11,2023-06-19,1260.87,5587,12
4588,2023-06-11,2023-06-18,1544.17,5588,42
4589,2023-06-11,2023-06-17,1867.94,5589,19
4590,2023-06-11,2023-06-17,1298.54,5590,40
4591,2023-06-11,2023-06-21,1263.19,5591,5
4592,2023-06-11,2023-06-22,888.5,5592,27
4593,2023-06-11,2023-06-24,828.34,5593,10
4594,2023-06-11,2023-06-24,637.09,5594,43
4595,2023-06-11,2023-06-17,10.0,5595,46
4596,2023-06-11,2023-06-19,580.39,5596,14
4597,2023-06-11,2023-06-12,913.64,5597,34
4598,2023-06-11,2023-06-16,846.87,5598,49
4599,2023-06-11,2023-06-14,1228.3,5599,15
4600,2023-06-11,2023-06-23,597.99,5600,29
4601,2023-06-11,2023-06-19,620.0,5601,26
4602,2023-06-12,2023-06-23,10.0,5602,27
4603,2023-06-12,2023-06-18,1235.71,5603,3
4604,2023-06-12,2023-06-14,556.08,5604,3
4605,2023-06-12,2023-06-25,642.0,5605,35
4606,2023-06-12,2023-06-19,1282.37,5606,35
4607,2023-06-12,2023-06-19,558.63,5607,50
4608,2023-06-12,2023-06-25,1190.17,5608,6
4609,2023-06-12,2023-06-17,396.69,5609,14
4610,2023-06-12,2023-06-20,989.44,5610,26
4611,2023-06-12,2023-06-17,695.17,5611,3
4612,2023-06-12,2023-06-13,866.85,5612,33
4613,2023-06-12,2023-06-21,1755.84,5613,42
4614,2023-06-12,2023-06-16,180.36,5614,13
4615,2023-06-12,2023-06-25,1711.21,5615,29
4616,2023-06-12,2023-06-14,540.61,5616,9
4617,2023-06-12,2023-06-16,1434.54,5617,32
4618,2023-06-12,2023-06-25,1533.66,5618,22
4619,2023-06-13,2023-06-22,1215.23,5619,22
4620,2023-06-13,2023-06-15,390.78,5620,34
4621,2023-06-13,2023-06-17,1136.21,5621,10
4622,2023-06-13,2023-06-15,2279.78,5622,25
4623,2023-06-13,2023-06-18,1005.62,5623,12
4624,2023-06-13,2023-06-16,949.59,5624,3
4625,2023-06-13,2023-06-23,901.47,5625,19
4626,2023-06-13,2023-06-15,1257.78,5626,33
4627,2023-06-13,2023-06-22,956.41,5627,47
4628,2023-06-13,2023-06-18,1142.3,5628,26
4629,2023-06-13,2023-06-23,853.84,5629,13
4630,2023-06-13,2023-06-18,481.88,5630,7
4631,2023-06-13,2023-06-14,2161.03,5631,34
4632,2023-06-13,2023-06-19,951.67,5632,22
4633,2023-06-13,2023-06-26,2599.2,5633,20
4634,2023-06-13,2023-06-20,1212.46,5634,43
4635,2023-06-13,2023-06-14,1299.99,5635,23
4636,2023-06-13,2023-06-22,845.36,5636,48
4637,2023-06-13,2023-06-21,703.52,5637,14
4638,2023-06-13,2023-06-25,856.66,5638,30
4639,2023-06-13,2023-06-21,583.84,5639,23
4640,2023-06-14,2023-06-21,537.66,5640,47
4641,2023-06-14,2023-06-19,1892.3,5641,19
4642,2023-06-14,2023-06-17,1399.88,5642,39
4643,2023-06-14,2023-06-26,1749.09,5643,41
4644,2023-06-14,2023-06-23,1562.45,5644,36
4645,2023-06-14,2023-06-21,699.31,5645,6
4646,2023-06-14,2023-06-25,230.16,5646,23
4647,2023-06-14,2023-06-24,769.93,5647,10
4648,2023-06-14,2023-06-24,1045.92,5648,35
4649,2023-06-14,2023-06-22,1572.17,5649,21
4650,2023-06-14,2023-06-20,972.7,5650,32
4651,2023-06-14,2023-06-26,2483.18,5651,30
4652,2023-06-14,2023-06-25,783.65,5652,33
4653,2023-06-14,2023-06-19,1295.53,5653,6
4654,2023-06-14,2023-06-22,700.7,5654,5
4655,2023-06-14,2023-06-17,1203.14,5655,15
4656,2023-06-14,2023-06-26,937.21,5656,43
4657,2023-06-14,2023-06-27,875.67,5657,25
4658,2023-06-14,2023-06-27,690.6,5658,13
4659,2023-06-14,2023-06-21,1073.77,5659,6
4660,2023-06-14,2023-06-16,1418.09,5660,37
4661,2023-06-14,2023-06-17,512.47,5661,2
4662,2023-06-14,2023-06-27,975.71,5662,17
4663,2023-06-15,2023-06-27,1246.57,5663,24
4664,2023-06-15,2023-06-17,1341.45,5664,12
4665,2023-06-15,2023-06-20,1931.51,5665,44
4666,2023-06-15,2023-06-22,1289.34,5666,14
4667,2023-06-15,2023-06-26,799.99,5667,7
4668,2023-06-15,2023-06-25,716.0,5668,26
4669,2023-06-15,2023-06-26,709.87,5669,32
4670,2023-06-15,2023-06-26,682.01,5670,29
4671,2023-06-15,2023-06-26,1107.87,5671,46
4672,2023-06-15,2023-06-25,1210.28,5672,39
4673,2023-06-15,2023-06-28,1412.27,5673,9
4674,2023-06-15,2023-06-16,1332.5,5674,14
4675,2023-06-15,2023-06-28,1623.05,5675,17
4676,2023-06-15,2023-06-25,665.54,5676,49
4677,2023-06-15,2023-06-24,1818.24,5677,25
4678,2023-06-15,2023-06-16,685.17,5678,30
4679,2023-06-15,2023-06-16,1173.97,5679,45
4680,2023-06-15,2023-06-27,902.62,5680,29
4681,2023-06-15,2023-06-25,988.05,5681,29
4682,2023-06-16,2023-06-24,1336.14,5682,18
4683,2023-06-16,2023-06-22,280.79,5683,31
4684,2023-06-16,2023-06-22,584.64,5684,19
4685,2023-06-16,2023-06-28,1374.61,5685,17
4686,2023-06-16,2023-06-25,998.92,5686,6
4687,2023-06-16,2023-06-20,871.69,5687,12
4688,2023-06-16,2023-06-24,439.53,5688,38
4689,2023-06-16,2023-06-20,875.19,5689,3
4690,2023-06-16,2023-06-18,1340.47,5690,47
4691,2023-06-16,2023-06-27,718.26,5691,35
4692,2023-06-16,2023-06-24,1682.03,5692,47
4693,2023-06-16,2023-06-28,1538.44,5693,33
4694,2023-06-16,2023-06-23,824.97,5694,29
4695,2023-06-16,2023-06-20,702.83,5695,3
4696,2023-06-16,2023-06-25,10.0,5696,5
4697,2023-06-16,2023-06-25,461.57,5697,14
4698,2023-06-16,2023-06-24,430.83,5698,36
4699,2023-06-16,2023-06-17,284.52,5699,28
4700,2023-06-16,2023-06-23,982.01,5700,41
4701,2023-06-16,2023-06-21,1156.04,5701,32
4702,2023-06-16,2023-06-23,1907.33,5702,18
4703,2023-06-16,2023-06-28,1033.25,5703,42
4704,2023-06-16,2023-06-25,10.0,5704,40
4705,2023-06-16,2023-06-18,626.13,5705,13
4706,2023-06-16,2023-06-29,1305.28,5706,2
4707,2023-06-16,2023-06-27,959.29,5707,25
4708,2023-06-17,2023-06-21,1428.41,5708,20
4709,2023-06-17,2023-06-21,743.13,5709,7
4710,2023-06-17,2023-06-19,1576.02,5710,11
4711,2023-06-17,2023-06-20,1123.02,5711,5
4712,2023-06-17,2023-06-28,1135.74,5712,29
4713,2023-06-17,2023-06-30,1074.98,5713,18
4714,2023-06-17,2023-06-25,617.42,5714,8
4715,2023-06-17,2023-06-29,971.4,5715,27
4716,2023-06-17,2023-06-26,1146.88,5716,42
4717,2023-06-17,2023-06-23,299.67,5717,2
4718,2023-06-17,2023-06-27,1039.8,5718,35
4719,2023-06-17,2023-06-19,1607.44,5719,26
4720,2023-06-17,2023-06-19,1216.91,5720,23
4721,2023-06-17,2023-06-24,1683.65,5721,5
4722,2023-06-17,2023-06-25,1203.86,5722,16
4723,2023-06-17,2023-06-25,551.18,5723,42
4724,2023-06-17,2023-06-23,1395.38,5724,11
4725,2023-06-18,2023-06-28,429.49,5725,19
4726,2023-06-18,2023-06-26,895.78,5726,16
4727,2023-06-18,2023-06-19,862.0,5727,32
4728,2023-06-18,2023-06-27,660.86,5728,12
4729,2023-06-18,2023-07-01,2189.48,5729,2
4730,2023-06-18,2023-06-30,963.68,5730,43
4731,2023-06-18,2023-06-19,1905.03,5731,22
4732,2023-06-18,2023-07-01,1171.8,5732,26
4733,2023-06-18,2023-06-21,589.54,5733,33
4734,2023-06-18,2023-06-30,795.21,5734,24
4735,2023-06-18,2023-06-27,980.76,5735,5
4736,2023-06-18,2023-06-29,829.1,5736,21
4737,2023-06-18,2023-06-23,863.02,5737,46
4738,2023-06-18,2023-06-27,1286.87,5738,18
4739,2023-06-18,2023-06-27,1182.69,5739,39
4740,2023-06-18,2023-06-24,1345.0,5740,5
4741,2023-06-18,2023-06-29,1763.34,5741,8
4742,2023-06-18,2023-06-19,764.26,5742,21
4743,2023-06-18,2023-06-28,1556.95,5743,47
4744,2023-06-19,2023-06-26,1696.8,5744,5
4745,2023-06-19,2023-06-25,1646.95,5745,13
4746,2023-06-19,2023-06-28,120.03,5746,19
4747,2023-06-19,2023-06-26,1898.84,5747,29
4748,2023-06-19,2023-07-01,681.8,5748,2
4749,2023-06-19,2023-06-30,79.66,5749,37
4750,2023-06-19,2023-07-01,1886.56,5750,26
4751,2023-06-19,2023-07-02,1256.7,5751,29
4752,2023-06-19,2023-06-23,1277.35,5752,5
4753,2023-06-19,2023-06-26,833.96,5753,32
4754,2023-06-19,2023-06-21,1091.05,5754,38
4755,2023-06-19,2023-06-25,930.34,5755,48
4756,2023-06-19,2023-06-25,687.9,5756,2
4757,2023-06-19,2023-06-21,1011.5,5757,5
4758,2023-06-19,2023-06-23,1056.57,5758,47
4759,2023-06-19,2023-06-27,339.18,5759,33
4760,2023-06-19,2023-06-27,1027.82,5760,35
4761,2023-06-19,2023-07-02,106.24,5761,19
