Transaction ID,Date,Timestamp,Amount,Product ID,Customer ID,Vendor,Description,Location
33af9069-33a7-4c48-ab53-18df5143af78,2024-01-01,2024-01-01 01:32:16,316.26,Arc Reactor,62545559-099e-455a-8cb6-aab00973832a,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
99561623-6b83-40db-b3dd-6b4c9f889566,2024-03-26,2024-03-26 14:43:09,192.05,Black Widow Gear,84d79d01-fa2f-4c3c-964d-ee98e1278625,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
ec50c5e9-54e4-4c33-b2b0-25df2735cf11,2024-01-23,2024-01-23 00:40:36,294.92,Gamma Radiation Detector,88def0fe-7ab3-4156-9209-30fda786916a,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
c06f9848-8d20-4098-b1ff-1dc976daebf3,2024-03-14,2024-03-14 22:02:57,223.64,Gamma Radiation Detector,0c5448c0-e70a-463d-b952-dbf8cb77fcb3,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
823eeebd-0653-423e-8e0d-3f67e1a77db3,2024-01-01,2024-01-01 11:29:36,336.74,Daily Bugle Subscription,eeeff3fc-8ae0-47ce-b152-9600f04e5f86,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
1811dc51-118c-4b0e-92df-e93d2686e9c6,2024-02-14,2024-02-14 00:09:30,148.61,JARVIS AI,d52f0204-2496-4354-9f0d-e7e2b18610d7,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
f2672a37-1b98-4bfd-934a-62de14b88852,2024-02-24,2024-02-24 13:24:39,259.63,Calm Tea,6159b936-ee15-4abd-afda-160ad61f69b7,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
e941ff6e-7b35-492c-ae03-1525b8287d06,2024-02-02,2024-02-02 06:36:36,303.71,Tactical Clothing,f76940c5-575b-4bda-b865-62e82f00d1fc,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
2b2cf12e-46bb-4147-abcd-e51722a8becb,2024-03-01,2024-03-01 22:03:11,272.42,Tactical Clothing,5d0a7516-f37c-49a1-a8e9-0d8fa01288f2,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
a8b8fed4-14fb-4d95-8f5c-8c17d3f9ba41,2024-03-14,2024-03-14 07:25:30,432.29,Asgardian Armor,64e83019-922f-402a-b754-0034279974c7,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
6be3c8bc-135f-408c-ac53-4671f942ee83,2024-01-10,2024-01-10 18:04:43,171.48,Iron Man Suit,e237e16c-8475-4d95-9fd9-8e7eed1a2b91,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
bd968f01-087b-4493-8b02-727aaa03db3b,2024-02-16,2024-02-16 00:23:04,200.63,Mjolnir Replica,cd91a1ae-bf95-4f16-b0a8-4fd4fa2f548e,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
0504ef8a-b426-4fbc-a6fa-0fc6d3dfd776,2024-01-23,2024-01-23 01:57:27,57.79,Calm Tea,1d865b2e-e368-4520-ab54-a518d5f1a0d9,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
b47bb705-6ab7-4159-8ff5-f64e1ea930aa,2024-03-21,2024-03-21 13:49:04,331.79,Spider Suit,875b24ba-395f-4d42-891b-69c5dbeeb54d,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
f1262434-eb1a-4a2d-b0af-51ebe33ae671,2024-01-22,2024-01-22 22:33:34,354.13,Black Widow Gear,8d363a9b-cfa9-400d-b68e-c542735b51f2,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
e45f0a41-2561-4309-91f2-f0dd7aabb8d8,2024-03-05,2024-03-05 03:30:07,483.48,Web Fluid,20647f91-726b-4b77-96bc-04d10bf5c655,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
2a966b52-8224-48cd-8854-e648e5e67244,2024-03-05,2024-03-05 04:55:56,256.0,Daily Bugle Subscription,f13d001a-9c06-47dd-b122-751eb84b91b2,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
1ca1636f-4df5-4325-9d51-1f6eaf85f970,2024-02-14,2024-02-14 03:51:46,152.9,Web Fluid,f6831bab-8173-464b-a714-c917bb9ced38,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
e43f4f35-8709-4605-9b62-9e213372387a,2024-03-03,2024-03-03 19:22:05,10.19,Iron Man Suit,36df0e47-36ce-4c52-b075-4ef9723735b9,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
46c511d7-5b64-403b-8c45-bee8ffdd764d,2024-01-04,2024-01-04 11:28:12,202.59,Espionage Tools,15501ca9-8634-4372-b860-7a82ea8671aa,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
39c9045b-8d76-4952-bb62-fb5d3f34ef6b,2024-03-15,2024-03-15 02:30:13,391.89,Stretchable Clothes,1e9e16d1-1015-49f5-836c-0bea52dcece7,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
8c0d7c4a-0c56-4d5f-8e44-abe9e8f8990a,2024-02-27,2024-02-27 14:11:13,7.04,Calm Tea,c6f8895f-3678-4380-9047-fbe9eb1e8f9d,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
e84588cc-2cc1-4174-9ac1-d046c3365024,2024-03-22,2024-03-22 17:19:54,201.78,Mjolnir Replica,0e35c13e-6448-4c62-a0c5-b12b8ba07c46,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
c9249c3a-7783-4810-8b80-5cdddf807a41,2024-03-09,2024-03-09 18:37:01,104.05,Iron Man Suit,e9d5c474-a6df-4db6-bf9b-d839078ba7de,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
d209efa8-e0d2-4bea-9b7e-7072ef596e92,2024-02-11,2024-02-11 11:44:59,149.19,Iron Man Suit,9e1d2817-a958-4d05-b7fc-62410e93ea85,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
4f5a3ee0-5ca6-467f-84d8-85fc5d41cd7c,2024-03-17,2024-03-17 19:04:55,268.26,Daily Bugle Subscription,2c65f6f6-e908-4c97-9fcf-ac793d6c66ea,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
de74c1cb-f7a1-466a-8e80-fbcee77984ba,2024-02-04,2024-02-04 14:28:54,275.65,Arc Reactor,efe6e1ab-ac67-4fff-9dab-016721d39c4b,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
e96e24d7-42d5-49e7-99d7-236f568f4154,2024-03-04,2024-03-04 04:35:48,21.97,Black Widow Gear,9f58a8bf-a0c0-4db9-a374-fce645db390b,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
e293ad83-12fd-4960-a62a-481135a8e85f,2024-01-21,2024-01-21 05:11:51,135.89,Asgardian Armor,fe9bf553-edec-4e5f-9c39-9289b1c54945,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
e3461be3-5096-4c6e-aefb-e2f972683b6e,2024-01-31,2024-01-31 17:00:43,377.91,Daily Bugle Subscription,fc4af86a-77ea-4311-ac8c-12eb1abee657,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
58c6041a-b3c4-420e-9f27-a78362026b7b,2024-01-11,2024-01-11 19:52:34,121.16,Gamma Radiation Detector,e381efb5-13b1-4de1-8c99-24bd7b4b4d5c,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
0bcf3c71-ac23-4a1c-9f2b-f979d71c4904,2024-03-20,2024-03-20 05:52:04,142.79,Web Fluid,c7b9854a-5f1f-45b9-9b93-bc91a6043694,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
50b5aa05-27f6-47ae-a8b7-19b5def4f187,2024-03-06,2024-03-06 02:12:29,44.97,Arc Reactor,5b0de4f1-2723-4dfc-80f9-540f9c28e51d,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
6688b352-e775-4433-ac22-f56b0ca28d1c,2024-02-13,2024-02-13 22:08:10,390.66,Web Fluid,9d3f711b-494f-4d12-8c0f-c2915046d377,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
de0b59a8-2b6c-402f-87f1-571475ee3e68,2024-03-18,2024-03-18 00:25:59,56.23,JARVIS AI,1bc41f30-f2f4-442f-a7b0-54be20b906d0,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
b2503941-f87a-43ab-b48b-c1c2f77c3c48,2024-01-03,2024-01-03 00:40:56,177.47,Spider Suit,1dd75115-c33b-4951-a527-968ee032f88f,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
431672a9-429e-42f2-a1c9-db0cbe2c3116,2024-02-12,2024-02-12 05:52:06,172.56,Iron Man Suit,6fa0dbc9-a15c-4a71-ad94-eca69c0a1bad,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
8c5b2bb8-d48c-4407-aec2-cec08d47eb55,2024-02-27,2024-02-27 15:44:33,393.6,Iron Man Suit,b38f841f-2d41-447b-b6ae-8d4fa8db187e,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
bf1b2067-6a10-4d42-8665-675da9a9612e,2024-01-08,2024-01-08 21:22:48,132.89,JARVIS AI,62218de4-9d2e-4bd3-a484-e0dc2dd2873e,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
ba62ff21-8575-4f17-adbe-2a22143e203f,2024-03-06,2024-03-06 22:53:43,384.82,Arc Reactor,b5da68d4-7555-40e4-8b72-98c8bf509a19,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
1d52e1dc-f023-4dce-b110-2201b46716fb,2024-03-04,2024-03-04 12:08:56,347.76,Web Fluid,1eddae38-9fd8-4740-9f0c-39dcb1a21f4b,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
bccc73c5-7a4a-4b3d-a051-c076a7b84868,2024-03-23,2024-03-23 05:43:39,296.3,Web Fluid,15532e7e-22dd-41ed-b0bd-ddccecb92238,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
29d67db9-2408-464f-8591-b806e5068c00,2024-03-23,2024-03-23 13:07:47,230.48,Spider Suit,0f849a19-c993-455f-90dc-05a7aa5f39c2,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
a01f3eb4-ff24-4858-a677-932711375137,2024-01-04,2024-01-04 23:18:52,493.99,Stretchable Clothes,2d2712f1-7567-43ae-b2f9-fc893a292050,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
f3882960-41f4-4106-803e-3ccdd96d91e8,2024-01-06,2024-01-06 07:16:10,150.27,Stretchable Clothes,5da15063-dc26-4e45-bca9-dee1341960ca,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
ff13b7e2-0d7d-40b9-a166-64f751ae3897,2024-02-23,2024-02-23 06:52:11,467.47,Gamma Radiation Detector,7dfb2cb4-70e7-43f0-8a58-a92747e7502d,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
74aa6e17-8ac1-4683-b545-f1b03b4369ec,2024-02-04,2024-02-04 00:20:29,321.18,Iron Man Suit,cdd8c83c-26cb-4cad-8731-fc5d0d2a289b,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
e54a0df4-6341-41e2-9963-0fc6d4de73e8,2024-01-28,2024-01-28 13:29:33,367.66,Espionage Tools,f3029a72-cb34-4b65-86d1-49f779e1118a,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
50d1babc-2a52-40e5-82c9-24cb856d2b0d,2024-02-07,2024-02-07 01:51:46,148.28,Calm Tea,5c0a1de3-97de-4785-aae8-65ce74d0ab52,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
ea5aa70f-e750-4bbe-baa2-8e2b1af7556c,2024-02-14,2024-02-14 17:42:44,242.23,Black Widow Gear,a192dcab-5d2d-4830-8ebc-ca5e77792a37,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
510e4bf6-2024-410d-809b-fe27299ddda8,2024-02-24,2024-02-24 19:32:40,237.61,Arc Reactor,4ca0bc78-619a-434b-bfb1-3ab47518501b,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
b0e08700-0b9c-4517-b8d2-27608e3c92c0,2024-03-08,2024-03-08 07:50:44,145.62,Stretchable Clothes,6ad931db-ae7f-41bf-99b6-ff416ecc4481,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
e38c013a-6fec-436f-a58b-69147f6cc87a,2024-03-03,2024-03-03 08:28:09,114.9,Asgardian Ale,502204bd-0acf-4827-a5d7-80e92f0d15cc,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
39e49161-b1a8-4214-854a-07c6a90e80fa,2024-03-14,2024-03-14 16:50:48,84.74,Daily Bugle Subscription,8d97523f-917e-4254-bc29-8adfeb36db30,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
24a21983-b894-4bee-bc49-ce7ce82afca7,2024-01-02,2024-01-02 05:43:53,198.89,Daily Bugle Subscription,7858dbb4-c7d6-40d2-a615-46fa39ea22af,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
0954d0d8-f129-4c0b-8c48-1f059261a704,2024-02-04,2024-02-04 10:36:25,434.18,Espionage Tools,0370fc0b-d3bb-40f6-9758-e278a3841105,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
c62b2601-c373-4b61-ab3b-e40a40e42844,2024-02-18,2024-02-18 06:53:16,147.42,Spider Suit,f230900e-1635-40d0-8c93-2b3eecd77cca,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
5440f73c-aa8b-4b9d-93a4-c74ae62f3fdf,2024-02-16,2024-02-16 10:10:28,454.59,Arc Reactor,407d093c-8b68-4748-ab90-098ad821c38a,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
c228cc9a-d03a-4392-84b9-db030ce7de30,2024-02-14,2024-02-14 11:14:33,276.85,Mjolnir Replica,28200c7f-0f11-40e1-9fbd-57160c978c00,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
f327d73f-be23-4b3d-9472-4cbfc530e4e7,2024-01-22,2024-01-22 17:02:32,339.15,Tactical Clothing,59890892-7df0-4ed3-811d-35ee58e333f5,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
f4e6df6f-5326-4af3-8e43-20b2c76ea916,2024-02-02,2024-02-02 08:40:29,291.67,Espionage Tools,fabaad81-e43c-486c-af38-28fa2b7c433b,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
53158475-c371-4aae-a94f-3f0d37b68bf5,2024-03-15,2024-03-15 22:24:25,311.84,Asgardian Armor,9ea73c94-6ed8-4c54-a02a-5ead605f7f3e,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
e0061e20-f879-4f5e-880c-4f1ff32682f2,2024-03-09,2024-03-09 03:49:30,29.95,Black Widow Gear,09ec8880-9bc8-4f99-9d94-13a21f922a8e,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
bb741195-f929-4db8-827f-e0e93704d0f9,2024-02-19,2024-02-19 02:58:05,80.6,Spider Suit,bedae637-fba9-4a78-a272-90edcf976ee7,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
6509102d-d672-4fc4-bcb4-725b6fc3fb0c,2024-03-28,2024-03-28 00:59:45,486.9,Mjolnir Replica,4e4a9de9-fe31-41e6-92cb-1180459929d8,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
ac6cebe4-3c48-43e7-a1bd-544550cecc81,2024-02-28,2024-02-28 06:41:05,113.32,Mjolnir Replica,974e5fca-7294-4d7e-a553-3f9724c66d2c,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
3e5efa8a-14b5-4620-9dc7-f33a14b05416,2024-01-31,2024-01-31 06:23:09,249.18,Web Fluid,9ca6d37d-ca9a-4dfa-a366-a8e54b28f19d,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
4cc394ad-f98f-4f46-834d-055314939221,2024-02-05,2024-02-05 06:34:56,331.37,Arc Reactor,c2b615ab-765d-417a-a799-6d188b4a5fae,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
281f8c25-ddbf-4019-a4d5-6155b4175066,2024-01-07,2024-01-07 17:58:52,396.12,Calm Tea,4df73011-7462-45d5-82c6-9ca168b587d6,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
29a45e4a-ec3e-4e5a-ac1d-a9595ba54e6c,2024-03-12,2024-03-12 14:06:56,465.06,Tactical Clothing,89472f50-f0a9-44e9-8d75-831e694d03c8,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
9fc8602d-4497-424e-8131-0b1f1b688283,2024-03-29,2024-03-29 05:39:13,33.4,Espionage Tools,2e21cb0b-eb51-45fe-8891-0db358ade473,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
50868672-17a8-40a8-ba62-c0b41c1469e6,2024-02-28,2024-02-28 09:53:28,44.05,Espionage Tools,fa997aa9-37c0-4099-8d00-3e016d5054d7,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
b2b834d3-8e08-463d-ac05-b609f07d2a62,2024-01-06,2024-01-06 06:36:49,101.65,Asgardian Armor,6a65ad82-6919-41e6-b157-523268d6d9e6,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
5eefe32c-78d5-46b2-a713-facc4b88b15e,2024-03-12,2024-03-12 19:02:58,313.91,Tactical Clothing,16dc90b7-aebf-4944-8ad6-96f639ce4ce0,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
da20e64b-316c-4b44-ad90-f279496379ac,2024-01-26,2024-01-26 11:43:49,464.13,JARVIS AI,5863620b-0609-4f49-a517-d9568a19a8d6,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
8145c25e-7683-4ff5-a1e6-24fd3bc5b265,2024-01-30,2024-01-30 01:39:57,129.78,Calm Tea,1964dbb7-d301-4fab-856b-0776b120f093,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
cb0b91be-a9aa-459f-be23-3f281d3cfda0,2024-03-02,2024-03-02 16:49:02,445.32,Asgardian Ale,15a06477-7784-4b31-8a2a-0c4b2cbd251e,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
590de35a-3016-4a07-9187-a9d92441e383,2024-02-26,2024-02-26 15:16:35,238.68,Espionage Tools,e77a9ba3-510a-4902-8100-7a93d6fa2726,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
eb5ea56a-2897-402b-9b56-e1bea6c56185,2024-01-16,2024-01-16 19:04:58,271.0,Tactical Clothing,d85ad640-2398-45fc-a8f1-98af6dd819b0,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
85938354-a951-45f6-8c9d-61d780bc3723,2024-02-19,2024-02-19 15:29:04,142.05,Arc Reactor,49c44e64-282c-4229-bd5e-a43c260960da,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
c9f26c11-4ee6-4aea-ab7f-bcfa29b0ab39,2024-01-30,2024-01-30 08:26:14,257.23,Calm Tea,54c9415f-c1e4-45cd-be53-6c7dfd4d1593,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
874e75dd-1e7c-428a-96cc-9786dcd56bf2,2024-03-10,2024-03-10 10:57:45,323.52,Gamma Radiation Detector,4f96f13c-c1f1-4fce-9a65-57914a6a2fd8,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
532f73a5-a4e9-46b0-a9b7-f5338f141962,2024-01-17,2024-01-17 18:22:53,258.12,Tactical Clothing,43d7a09a-27a1-49e9-b71e-c27e1f479695,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
5055a452-ed77-4695-a40b-8ed36a2706fa,2024-03-21,2024-03-21 16:47:52,105.21,Spider Suit,7d60e84b-3d8d-42c0-b5cc-3c4a20711912,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
01ea4f56-3eb2-41ac-a211-3ed10dfb2b9f,2024-02-04,2024-02-04 04:54:09,361.96,Gamma Radiation Detector,45da3e0f-7c38-457c-9475-523cccf6634e,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
1d07b442-197a-408a-9287-924cd6ae46ea,2024-01-14,2024-01-14 05:54:22,24.07,Tactical Clothing,35d24ecf-3f24-43e3-85bd-be5657a85c71,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
b6a44812-896f-4a83-a5a5-74cf12e2446d,2024-02-11,2024-02-11 18:44:37,479.53,JARVIS AI,e7247c73-b838-4634-af5e-3e3d047fe0e1,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
edfe3804-4ba7-472a-9fbe-905fe69e83f7,2024-02-15,2024-02-15 15:09:31,196.74,Asgardian Ale,06098daf-4696-434b-b88c-1886c7f21eef,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
af0eaea5-185e-458c-a2ab-67e8ca203d9a,2024-01-27,2024-01-27 09:18:14,373.22,Espionage Tools,11a1f991-53f0-4753-a4b1-ac1bbf2a5565,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
d4222752-e3d8-42eb-993f-506371cad6d2,2024-02-12,2024-02-12 15:51:06,478.1,Iron Man Suit,c8b731cd-9412-4918-99c7-50ba28e1a650,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
4348f832-e3e8-412b-b976-b5a5d64c9941,2024-03-10,2024-03-10 05:47:18,150.62,Stretchable Clothes,3cc6f9db-710e-4585-891c-2c3356a57613,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
b92edf28-3fb0-4993-8a1c-b316dba5517e,2024-02-06,2024-02-06 12:09:49,52.37,Mjolnir Replica,444afbc6-7bcf-4f44-8403-86387997c65b,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
33fd0391-cdd6-4b8a-87dc-bdd0b48f43b2,2024-03-03,2024-03-03 01:56:59,5.41,Asgardian Ale,ba28d98d-1f6d-47df-93d7-7e9eddfef370,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
473c0329-b13f-4b56-8700-f38bfc359d66,2024-01-13,2024-01-13 15:45:59,488.1,JARVIS AI,8d25dac3-027e-4ba4-9a6b-f590c0ae013e,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
999815c5-27f8-4edc-9522-64f82f547a78,2024-01-04,2024-01-04 00:06:35,264.32,Spider Suit,9dfe2920-00d7-4e42-aa8c-a989a016682c,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
2108ab68-3c28-4df4-8efb-c58737882d43,2024-01-16,2024-01-16 13:40:28,90.93,Calm Tea,9a02682f-40cd-4122-a3cb-2f1c4f1c8fe7,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
9b1c5777-e87d-4884-9b80-b82ea0a62ceb,2024-02-21,2024-02-21 00:39:02,153.51,Arc Reactor,1eaa8745-1cc4-4ceb-81d7-6afa6fcecbe1,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
5b2c0b0b-cf43-4c46-9ea8-e4964dea25d6,2024-03-25,2024-03-25 19:49:50,453.61,Stretchable Clothes,8709b4c3-c923-47d5-a171-09b603499441,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
f430d17d-7f26-4ad5-816e-591610c25ab8,2024-03-13,2024-03-13 04:09:33,299.36,Mjolnir Replica,28633193-794a-4cb6-a493-b0b7aa06a543,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
cb775213-d52d-4a2c-b8b8-b6a17095638e,2024-02-18,2024-02-18 11:55:27,13.57,Asgardian Armor,0a73652b-f0f8-4a5d-80e3-a7f59958a6cf,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
71ce0cd9-b429-4062-a29b-79ed5e25cc33,2024-02-19,2024-02-19 01:55:34,247.3,Mjolnir Replica,9eb35fa6-70f6-49d9-b6b7-fbe32f0126c5,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
47e06c5a-8a89-4e40-9efb-2fafaa98669f,2024-01-20,2024-01-20 16:12:53,327.03,Spider Suit,18e46a41-1ab0-4832-b40a-67c57d0b5a65,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
7588ea46-3335-4991-a533-9fc827474acd,2024-01-29,2024-01-29 00:43:34,18.69,Tactical Clothing,24826766-e518-4a4d-97bc-1d99339e6aec,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
5b4dd2df-4409-4e0a-839f-cb070e2b897c,2024-01-13,2024-01-13 10:37:20,362.07,Asgardian Ale,75b74604-e22c-4db3-8612-65fb114460d9,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
9e283aba-4dbc-4563-8f9b-f5cc6ccf8de1,2024-02-18,2024-02-18 20:18:39,74.14,JARVIS AI,4e078a0b-f40e-47d6-b068-081c45f856d1,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
eaacac0f-1e33-4d9c-ba90-805dac9a2ea3,2024-03-30,2024-03-30 21:46:05,342.36,Iron Man Suit,489cca2c-d404-4aa5-bbe9-af358659eaf3,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
2dad698c-4c55-4772-b73b-bba155e913a4,2024-01-10,2024-01-10 03:53:48,326.11,Asgardian Armor,b6d9418a-a513-4b8a-99f7-a2a8070b75aa,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
71f09245-6eaa-43ac-8021-91f704f8cb87,2024-02-07,2024-02-07 10:33:20,160.32,Gamma Radiation Detector,74fc115a-2a95-4260-8a7e-028805e1076c,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
e1fc516d-f177-419d-ae99-213b982d65c5,2024-03-10,2024-03-10 14:02:14,352.31,Spider Suit,6c26ca21-be80-4a6e-a105-ecd4725745bd,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
6bc82cff-6743-4735-b158-2c68ec8f561a,2024-02-26,2024-02-26 13:58:01,354.45,Calm Tea,9ff3a06a-c014-4210-bf36-96677eba55e1,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
